taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
2485712	Philydor rufum (Vieillot, 1818)	2485712	Philydor rufum (Vieillot, 1818)	13263	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Philydor	2485696	Philydor rufum	2485712
2487065	Philemon albitorques Sclater, 1877	2487065	Philemon albitorques Sclater, 1877	31	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Philemon	2487056	Philemon albitorques	2487065
2487402	Pholidornis rushiae (Cassin, 1855)	2487402	Pholidornis rushiae (Cassin, 1855)	509	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cettiidae	6100900	Pholidornis	2487401	Pholidornis rushiae	2487402
2489129	Progne subis (Linnaeus, 1758)	2489129	Progne subis (Linnaeus, 1758)	779525	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Progne	2489127	Progne subis	2489129
2490129	Cercomacra brasiliana Hellmayr, 1905	2490129	Cercomacra brasiliana Hellmayr, 1905	276	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Cercomacra	2490128	Cercomacra brasiliana	2490129
2492806	Cisticola lateralis (Fraser, 1843)	2492806	Cisticola lateralis (Fraser, 1843)	1010	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola lateralis	2492806
2493046	Buettikoferella bivittata (Bonaparte, 1850)	2493046	Buettikoferella bivittata (Bonaparte, 1850)	181	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Buettikoferella	2493045	Buettikoferella bivittata	2493046
2493235	Stenostira scita (Vieillot, 1818)	2493235	Stenostira scita (Vieillot, 1818)	1147	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Stenostiridae	5845175	Stenostira	2493234	Stenostira scita	2493235
2494121	Climacteris erythrops Gould, 1841	2494121	Climacteris erythrops Gould, 1841	4270	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Climacteridae	9294	Climacteris	2494120	Climacteris erythrops	2494121
2496778	Aegotheles wallacii G.R.Gray, 1859	2496778	Aegotheles wallacii G.R.Gray, 1859	25	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Aegothelidae	7210	Aegotheles	8626876	Aegotheles wallacii	2496778
2498024	Anser brachyrhynchus Baillon, 1834	2498024	Anser brachyrhynchus Baillon, 1834	21139	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser brachyrhynchus	2498024
5231030	Geospiza fortis Gould, 1837	5231030	Geospiza fortis Gould, 1837	4740	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Geospiza	5231020	Geospiza fortis	5231030
5788605	Hylophylax punctulatus (Des Murs, 1856)	5788605	Hylophylax punctulatus (Des Murs, 1856)	1435	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Hylophylax	2490020	Hylophylax punctulatus	5788605
5845367	Chenorhamphus grayi	5845367	Chenorhamphus grayi	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Maluridae	5251	Chenorhamphus	7723588	Chenorhamphus grayi	5845367
5959136	Bubo nipalensis Hodgson, 1836	5959136	Bubo nipalensis Hodgson, 1836	723	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Bubo	5959091	Bubo nipalensis	5959136
5959189	Pachycephala caledonica (Gmelin, 1789)	5959189	Pachycephala caledonica (Gmelin, 1789)	271	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Pachycephala	5959160	Pachycephala caledonica	5959189
6086702	Pygochelidon melanoleuca (Wied-Neuwied, 1820)	5230745	Atticora melanoleuca (Wied-Neuwied, 1820)	1019	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Atticora	5230744	Atticora melanoleuca	5230745
6101051	Symposiachrus vidua (Tristram, 1879)	6101051	Symposiachrus vidua (Tristram, 1879)	55	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Symposiachrus	5429232	Symposiachrus vidua	6101051
7341765	Spinus xanthogastrus (Du Bus de Gisignies, 1855)	7341765	Spinus xanthogastrus (Du Bus de Gisignies, 1855)	8628	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus xanthogastrus	7341765
7341986	Thamnophilus zarumae Chapman, 1921	7341986	Thamnophilus zarumae Chapman, 1921	585	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Thamnophilus	5959199	Thamnophilus zarumae	7341986
7342040	Melaenornis brunneus (Cabanis, 1886)	2492416	Dioptrornis brunneus Cabanis, 1886	57	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Dioptrornis	2492413	Dioptrornis brunneus	2492416
8212880	Eugenes spectabilis	8212880	Eugenes spectabilis	9902	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Eugenes	2476107	Eugenes spectabilis	8212880
8312933	Bolemoreus frenatus	8312933	Bolemoreus frenatus	3797	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Bolemoreus	7485558	Bolemoreus frenatus	8312933
9351286	Pericrocotus solaris Blyth, 1846	9351286	Pericrocotus solaris Blyth, 1846	17663	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Pericrocotus	2486811	Pericrocotus solaris	9351286
9733156	Tringa incana (Gmelin, 1789)	9733156	Tringa incana (Gmelin, 1789)	54883	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa incana	9733156
9752617	Ardea alba Linnaeus, 1758	9752617	Ardea alba Linnaeus, 1758	3372122	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardea	2480922	Ardea alba	9752617
2474657	Aramides ypecaha (Vieillot, 1819)	2474657	Aramides ypecaha (Vieillot, 1819)	14401	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Aramides	2474655	Aramides ypecaha	2474657
2478198	Campethera nivosa (Swainson, 1837)	2478198	Campethera nivosa (Swainson, 1837)	994	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Campethera	2478168	Campethera nivosa	2478198
2479544	Agapornis fischeri Reichenow, 1887	2479544	Agapornis fischeri Reichenow, 1887	1587	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Agapornis	2479538	Agapornis fischeri	2479544
2480696	Neophron percnopterus (Linnaeus, 1758)	4966730	Neophron perenopterus (Linnaeus, 1758)	30558	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Neophron	2480695	Neophron perenopterus	4966730
2481033	Falco rufigularis Daudin, 1800	2481033	Falco rufigularis Daudin, 1800	40520	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco rufigularis	2481033
2482139	Megapodius layardi Tristram, 1879	2482139	Megapodius layardi Tristram, 1879	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Megapodiidae	9318	Megapodius	2482114	Megapodius layardi	2482139
2482671	Arundinicola leucocephala (Linnaeus, 1764)	2482671	Arundinicola leucocephala (Linnaeus, 1764)	11565	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Arundinicola	2482670	Arundinicola leucocephala	2482671
2484195	Xanthocephalus xanthocephalus (Bonaparte, 1826)	2484195	Xanthocephalus xanthocephalus (Bonaparte, 1826)	324189	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Xanthocephalus	2484194	Xanthocephalus xanthocephalus	2484195
2484872	Laniarius fuelleborni (Reichenow, 1900)	2484872	Laniarius fuelleborni (Reichenow, 1900)	136	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Laniarius	2484859	Laniarius fuelleborni	2484872
2485147	Leptasthenura striata (Philippi & Landbeck, 1863)	2485147	Leptasthenura striata (Philippi & Landbeck, 1863)	954	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Leptasthenura	2485138	Leptasthenura striata	2485147
2485496	Anabazenops dorsalis (P.L.Sclater & Salvin, 1880)	2485496	Anabazenops dorsalis (P.L.Sclater & Salvin, 1880)	934	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Anabazenops	2485494	Anabazenops dorsalis	2485496
2486563	Gerygone fusca (Gould, 1838)	2486563	Gerygone fusca (Gould, 1838)	13549	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acanthizidae	3241751	Gerygone	2486549	Gerygone fusca	2486563
2486823	Pericrocotus erythropygius (Jerdon, 1840)	2486823	Pericrocotus erythropygius (Jerdon, 1840)	926	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Pericrocotus	2486811	Pericrocotus erythropygius	2486823
2487116	Ptiloprora guisei (De Vis, 1894)	2487116	Ptiloprora guisei (De Vis, 1894)	401	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Ptiloprora	2487111	Ptiloprora guisei	2487116
2490242	Anthus gutturalis De Vis, 1894	2490242	Anthus gutturalis De Vis, 1894	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus gutturalis	2490242
2490830	Neocossyphus fraseri (Strickland, 1844)	5789037	Stizorhina fraseri (Strickland, 1844)	935	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Stizorhina	3241768	Stizorhina fraseri	5789037
2491677	Calcarius ornatus (J.K.Townsend, 1837)	2491677	Calcarius ornatus (J.K.Townsend, 1837)	23090	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Calcariidae	6101141	Calcarius	2491676	Calcarius ornatus	2491677
2492273	Cnemophilus macgregorii De Vis, 1890	2492273	Cnemophilus macgregorii De Vis, 1890	202	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cnemophilidae	5231	Cnemophilus	2492272	Cnemophilus macgregorii	2492273
2494311	Coccothraustes abeillei (Lesson, 1839)	2494312	Hesperiphona abeillei (Lesson, 1839)	3775	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Hesperiphona	8346747	Hesperiphona abeillei	2494312
2495347	Zenaida macroura (Linnaeus, 1758)	2495347	Zenaida macroura (Linnaeus, 1758)	9527926	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Zenaida	2495346	Zenaida macroura	2495347
5227956	Perdix dauurica (Pallas, 1811)	5227956	Perdix dauurica (Pallas, 1811)	187	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Perdix	2473953	Perdix dauurica	5227956
5230178	Xiphorhynchus flavigaster Swainson, 1827	5230178	Xiphorhynchus flavigaster Swainson, 1827	40186	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus flavigaster	5230178
5230462	Lalage leucopyga (Gould, 1838)	5230462	Lalage leucopyga (Gould, 1838)	451	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Lalage	2486798	Lalage leucopyga	5230462
6088271	Pseudasthenes patagonica	6088271	Pseudasthenes patagonica	618	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Pseudasthenes	7340772	Pseudasthenes patagonica	6088271
6093481	Carpodacus verreauxii (David & Oustalet, 1877)	6093481	Carpodacus verreauxii (David & Oustalet, 1877)	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Carpodacus	2494445	Carpodacus verreauxii	6093481
7790991	Alophoixus lucasi	7790991	Alophoixus lucasi	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pycnonotidae	5277	Alophoixus	2486191	Alophoixus lucasi	7790991
8323479	Gavicalis versicolor	8323479	Gavicalis versicolor	4293	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Gavicalis	7495269	Gavicalis versicolor	8323479
9630477	Microspingus erythrophrys	9630477	Microspingus erythrophrys	1231	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Microspingus	4847657	Microspingus erythrophrys	9630477
2473649	Arborophila atrogularis (Blyth, 1849)	2473649	Arborophila atrogularis (Blyth, 1849)	341	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Phasianidae	9331	Arborophila	2473604	Arborophila atrogularis	2473649
2474941	Grus americana (Linnaeus, 1758)	2474941	Grus americana (Linnaeus, 1758)	16290	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Gruidae	9313	Grus	2474940	Grus americana	2474941
2475051	Brachygalba salmoni P.L.Sclater & Salvin, 1879	2475051	Brachygalba salmoni P.L.Sclater & Salvin, 1879	415	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Galbulidae	5244	Brachygalba	2475039	Brachygalba salmoni	2475051
2476572	Phaethornis longuemareus (Lesson, 1832)	2476572	Phaethornis longuemareus (Lesson, 1832)	2059	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Phaethornis	2476571	Phaethornis longuemareus	2476572
2477326	Collocalia linchi Horsfield & Moore, 1854	2477326	Collocalia linchi Horsfield & Moore, 1854	4728	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Collocalia	2477291	Collocalia linchi	2477326
2478888	Tricholaema frontata (Cabanis, 1880)	2478888	Tricholaema frontata (Cabanis, 1880)	61	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Tricholaema	2478867	Tricholaema frontata	2478888
2479504	Neophema splendida (Gould, 1841)	2479504	Neophema splendida (Gould, 1841)	158	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Neophema	2479503	Neophema splendida	2479504
2479824	Pyrrhura melanura (Spix, 1824)	2479824	Pyrrhura melanura (Spix, 1824)	6198	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Pyrrhura	2479799	Pyrrhura melanura	2479824
2480092	Psephotus dissimilis Collett, 1898	2480092	Psephotus dissimilis Collett, 1898	756	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psephotus	2480085	Psephotus dissimilis	2480092
2480624	Accipiter castanilius Bonaparte, 1853	2480624	Accipiter castanilius Bonaparte, 1853	15	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter castanilius	2480624
2482866	Myiornis auricularis (Vieillot, 1818)	2482866	Myiornis auricularis (Vieillot, 1818)	6068	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiornis	2482865	Myiornis auricularis	2482866
2483334	Myiotheretes pernix (Bangs, 1899)	2483334	Myiotheretes pernix (Bangs, 1899)	534	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Myiotheretes	2483325	Myiotheretes pernix	2483334
2484720	Dicaeum bicolor (Bourns & Worcester, 1894)	2484720	Dicaeum bicolor (Bourns & Worcester, 1894)	589	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Dicaeidae	4287160	Dicaeum	2484686	Dicaeum bicolor	2484720
2484903	Sitta formosa Blyth, 1843	2484903	Sitta formosa Blyth, 1843	343	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sittidae	5283	Sitta	2484878	Sitta formosa	2484903
2485461	Xiphocolaptes promeropirhynchus (Lesson, 1840)	2485461	Xiphocolaptes promeropirhynchus (Lesson, 1840)	12610	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphocolaptes	2485457	Xiphocolaptes promeropirhynchus	2485461
2486232	Gymnoderus foetidus (Linnaeus, 1758)	2486232	Gymnoderus foetidus (Linnaeus, 1758)	7014	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Gymnoderus	2486231	Gymnoderus foetidus	2486232
2486555	Gerygone chrysogaster G.R.Gray, 1858	2486555	Gerygone chrysogaster G.R.Gray, 1858	598	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acanthizidae	3241751	Gerygone	2486549	Gerygone chrysogaster	2486555
2488652	Iridosornis porphyrocephalus (P.L.Sclater, 1856)	2488652	Iridosornis porphyrocephalus (P.L.Sclater, 1856)	2874	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Iridosornis	2488643	Iridosornis porphyrocephalus	2488652
2488710	Chlorospingus flavopectus (Lafresnaye, 1840)	2488710	Chlorospingus flavopectus (Lafresnaye, 1840)	50621	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Chlorospingus	2488700	Chlorospingus flavopectus	2488710
2488946	Neodrepanis coruscans Sharpe, 1875	2488946	Neodrepanis coruscans Sharpe, 1875	524	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Philepittidae	9332	Neodrepanis	2488943	Neodrepanis coruscans	2488946
2489323	Petroica australis (Sparrman, 1788)	2489323	Petroica australis (Sparrman, 1788)	6945	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Petroicidae	5265	Petroica	2489313	Petroica australis	2489323
2489590	Seiurus aurocapilla (Linnaeus, 1766)	2489590	Seiurus aurocapilla (Linnaeus, 1766)	975789	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Seiurus	2489584	Seiurus aurocapilla	2489590
2490565	Chamaeza turdina Cabanis & Heine, 1859	2490565	Chamaeza turdina Cabanis & Heine, 1859	534	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Formicariidae	9311	Chamaeza	2490564	Chamaeza turdina	2490565
2490641	Ammomanes deserti (Lichtenstein, 1823)	2490641	Ammomanes deserti (Lichtenstein, 1823)	6597	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Ammomanes	2490639	Ammomanes deserti	2490641
2491534	Emberiza citrinella Linnaeus, 1758	2491534	Emberiza citrinella Linnaeus, 1758	77769	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Emberiza	2491468	Emberiza citrinella	2491534
2492511	Tarsiger johnstoniae (Ogilvie-Grant, 1906)	2492511	Tarsiger johnstoniae (Ogilvie-Grant, 1906)	4085	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Tarsiger	2492508	Tarsiger johnstoniae	2492511
2492849	Lanius tephronotus (Vigors, 1831)	2492849	Lanius tephronotus (Vigors, 1831)	9070	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius tephronotus	2492849
2492906	Illadopsis pyrrhoptera (Reichenow & Neumann, 1895)	2492906	Illadopsis pyrrhoptera (Reichenow & Neumann, 1895)	364	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pellorneidae	6100896	Illadopsis	2492902	Illadopsis pyrrhoptera	2492906
2494524	Himatione sanguinea (J.F.Gmelin, 1788)	2494524	Himatione sanguinea (J.F.Gmelin, 1788)	26959	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Himatione	2494523	Himatione sanguinea	2494524
2495139	Apteryx haastii Potts, 1872	2495139	Apteryx haastii Potts, 1872	135	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apterygiformes	8454030	Apterygidae	7258	Apteryx	2495138	Apteryx haastii	2495139
2496143	Macropygia nigrirostris Salvadori, 1876	2496143	Macropygia nigrirostris Salvadori, 1876	688	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Macropygia	2496136	Macropygia nigrirostris	2496143
2496324	Chrysococcyx cupreus (Shaw, 1792)	2496324	Chrysococcyx cupreus (Shaw, 1792)	4478	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Chrysococcyx	2496313	Chrysococcyx cupreus	2496324
5229411	Anastomus lamelligerus Temminck, 1823	5229411	Anastomus lamelligerus Temminck, 1823	8750	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Anastomus	2481924	Anastomus lamelligerus	5229411
5229930	Icterus parisorum Bonaparte, 1838	5229930	Icterus parisorum Bonaparte, 1838	53712	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus parisorum	5229930
5230363	Pachyramphus polychopterus (Vieillot, 1818)	5230363	Pachyramphus polychopterus (Vieillot, 1818)	29780	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pachyramphus	2486256	Pachyramphus polychopterus	5230363
5844398	Rupornis magnirostris (Gmelin, 1788)	5844398	Rupornis magnirostris (Gmelin, 1788)	207351	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Rupornis	4850093	Rupornis magnirostris	5844398
6101228	Claravis geoffroyi	6101228	Claravis geoffroyi	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Claravis	2495913	Claravis geoffroyi	6101228
7451867	Edolisoma admiralitatis	7451867	Edolisoma admiralitatis	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Campephagidae	9284	Edolisoma	4846833	Edolisoma admiralitatis	7451867
9299354	Zapornia pusilla (Pallas, 1776)	2474628	Porzana pusilla (Pallas, 1776)	9639	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana pusilla	2474628
9794986	Accipiter griseiceps (Kaup, 1848)	9794986	Accipiter griseiceps (Kaup, 1848)	136	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Accipiter	9405810	Accipiter griseiceps	9794986
2476790	Boissonneaua matthewsii (Bourcier, 1847)	2476790	Boissonneaua matthewsii (Bourcier, 1847)	7844	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Boissonneaua	2476785	Boissonneaua matthewsii	2476790
2479582	Brotogeris versicolurus (Statius Muller, 1776)	2479582	Brotogeris versicolurus (Statius Muller, 1776)	9852	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Brotogeris	2479561	Brotogeris versicolurus	2479582
2480062	Psittaculirostris edwardsii (Oustalet, 1885)	2480062	Psittaculirostris edwardsii (Oustalet, 1885)	57	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Psittaculirostris	2480053	Psittaculirostris edwardsii	2480062
2481515	Macronectes giganteus (Gmelin, 1789)	2481515	Macronectes giganteus (Gmelin, 1789)	17043	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Procellariiformes	7192755	Procellariidae	9339	Macronectes	2481514	Macronectes giganteus	2481515
2481916	Ciconia boyciana Swinhoe, 1873	2481916	Ciconia boyciana Swinhoe, 1873	1156	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Ciconiiformes	839	Ciconiidae	9289	Ciconia	2481908	Ciconia boyciana	2481916
2484651	Arachnothera crassirostris (Reichenbach, 1853)	2484651	Arachnothera crassirostris (Reichenbach, 1853)	783	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Arachnothera	2484649	Arachnothera crassirostris	2484651
2485307	Cranioleuca pyrrhophia (Vieillot, 1818)	2485307	Cranioleuca pyrrhophia (Vieillot, 1818)	8005	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Cranioleuca	2485286	Cranioleuca pyrrhophia	2485307
2486383	Pipreola frontalis (P.L.Sclater, 1859)	2486383	Pipreola frontalis (P.L.Sclater, 1859)	301	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Pipreola	2486358	Pipreola frontalis	2486383
2486509	Phibalura flavirostris Vieillot, 1816	2486509	Phibalura flavirostris Vieillot, 1816	719	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Phibalura	2486508	Phibalura flavirostris	2486509
2487593	Polioptila dumicola (Vieillot, 1817)	2487593	Polioptila dumicola (Vieillot, 1817)	26687	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila dumicola	2487593
2488595	Phaenicophilus poliocephalus (Bonaparte, 1851)	2488595	Phaenicophilus poliocephalus (Bonaparte, 1851)	227	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Phaenicophilus	2488593	Phaenicophilus poliocephalus	2488595
